id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
8384692,1,41.89567,-87.62550999999998,2,1.0,109.0,2000.0,109.0,0.0,32,1125,32,1125,23,235,7,2,290.0,101.0,111.0,4.0,4.0,4.16
8389805,1,41.94194,-87.74938,4,1.0,45.0,0.0,40.0,0.0,2,10,2,10,0,0,55,13,2.0,1.0,1.0,0.0,0.0,35.36
8410430,1,41.90072,-87.67488,2,1.5,120.0,0.0,90.0,0.0,3,1125,3,1125,0,0,17,6,114.0,40.0,31.0,0.0,2.0,10.9
8426694,2,41.89043,-87.65778,6,2.0,85.0,0.0,40.0,35.0,3,20,3,1125,28,321,180,41,139.0,39.0,25.0,0.0,4.0,10.85
8429764,2,41.806459999999994,-87.61350999999998,3,1.0,39.0,200.0,0.0,16.0,2,1125,2,1125,30,365,139,27,3.0,1.0,2.0,0.0,2.0,10.73
8454437,2,41.80603,-87.61392,3,1.0,43.0,150.0,0.0,16.0,2,1125,2,1125,22,255,99,24,3.0,1.0,2.0,0.0,2.0,9.51
8455435,1,41.91523,-87.68032,3,1.0,116.0,250.0,75.0,29.0,3,1125,3,1125,1,282,101,17,98.0,34.0,24.0,0.0,2.0,9.05
8459072,1,41.858090000000004,-87.70352,5,2.0,50.0,0.0,0.0,10.0,1,10,1,10,0,7,29,1,1.0,1.0,1.0,0.0,3.0,8.64
8470408,81,41.89754,-87.62185,4,2.0,180.0,0.0,80.0,0.0,1,1125,28,1125,30,365,2,2,232.0,77.0,91.0,4.0,3.0,7.31
8472766,12,41.96198,-87.73549,6,1.5,175.0,500.0,100.0,0.0,2,90,2,90,30,270,18,1,7.0,12.0,5.0,0.0,2.0,11.3
8474113,1,41.90227,-87.66346,6,2.0,275.0,250.0,100.0,150.0,2,1124,2,1125,6,293,149,46,85.0,28.0,27.0,0.0,2.0,4.61
8485642,6,41.933609999999994,-87.64591,3,1.0,129.0,150.0,39.0,49.0,1,1125,2,1125,0,260,71,25,110.0,55.0,36.0,0.0,4.0,10.34
8500157,3,41.890370000000004,-87.67298000000002,2,1.0,85.0,0.0,25.0,25.0,2,1125,2,1125,9,157,30,1,61.0,25.0,10.0,0.0,1.0,13.3
8524146,1,41.87784,-87.69513,8,1.0,126.0,0.0,60.0,10.0,2,90,3,90,27,349,149,27,6.0,1.0,0.0,0.0,3.0,13.07
8535066,1,41.9416,-87.64498,4,1.0,200.0,200.0,0.0,0.0,1,1125,1,1125,0,0,2,0,110.0,69.0,27.0,0.0,3.0,11.91
8548067,1,41.94455,-87.6631,8,2.0,89.0,200.0,100.0,50.0,2,28,2,28,23,82,126,28,72.0,56.0,19.0,0.0,5.0,1.99
8555593,1,41.95642,-87.72371,1,1.0,50.0,0.0,0.0,0.0,5,1125,5,1125,29,358,13,3,10.0,7.0,5.0,0.0,2.0,10.71
8563504,2,41.92345,-87.771,1,1.0,60.0,0.0,25.0,0.0,1,1125,1,1125,30,365,8,1,0.0,2.0,0.0,0.0,,
8564722,3,41.95679000000001,-87.66731,2,2.5,90.0,0.0,35.0,0.0,2,1125,2,1125,29,73,88,15,35.0,31.0,13.0,0.0,3.0,10.55
8581657,1,41.84615,-87.71802,9,1.0,48.0,300.0,50.0,15.0,1,1125,2,1125,30,180,120,15,3.0,3.0,1.0,0.0,2.0,12.58
8583203,4,41.76358,-87.57244,2,1.0,55.0,0.0,20.0,20.0,1,35,1,1125,0,51,79,24,11.0,2.0,2.0,0.0,,
8590893,2,41.8796,-87.67947,6,2.0,130.0,250.0,50.0,15.0,2,28,3,28,0,0,99,4,10.0,5.0,5.0,0.0,3.0,11.87
8593044,5,41.83251,-87.62095,2,1.0,57.0,0.0,50.0,0.0,2,29,2,29,30,163,168,11,4.0,1.0,4.0,1.0,2.0,10.65
8593314,1,42.0064,-87.65971,2,1.0,75.0,0.0,0.0,20.0,2,1125,2,1125,0,0,17,2,19.0,12.0,14.0,0.0,2.0,8.92
8596607,5,41.83228,-87.62096,2,1.0,55.0,0.0,45.0,0.0,2,1125,2,1125,29,162,144,9,4.0,1.0,4.0,1.0,2.0,10.96
8605793,1,41.90247,-87.6282,2,1.0,153.0,0.0,0.0,0.0,7,14,7,14,0,0,2,0,160.0,50.0,64.0,3.0,3.0,4.84
8608064,1,41.94,-87.66363,4,1.0,55.0,200.0,49.0,20.0,3,1124,3,1125,2,308,230,49,75.0,62.0,21.0,0.0,6.0,5.64
8614442,5,41.94943,-87.66129000000002,6,2.0,439.0,500.0,150.0,0.0,3,120,3,1125,29,330,17,8,60.0,60.0,18.0,0.0,4.0,9.77
8615657,1,41.9329,-87.70387,2,1.0,86.0,0.0,0.0,0.0,2,1125,2,1125,29,228,25,3,80.0,38.0,16.0,0.0,2.0,8.91
8617633,1,41.89329,-87.64912,10,3.5,395.0,800.0,180.0,60.0,2,1125,5,1125,27,352,62,35,114.0,33.0,22.0,0.0,4.0,4.35
8633981,81,41.89629,-87.63135,3,1.0,165.0,0.0,80.0,0.0,60,1125,60,1125,30,365,2,0,296.0,97.0,106.0,4.0,4.0,3.56
8635380,81,41.89822,-87.62191,2,1.0,135.0,0.0,100.0,0.0,3,1124,31,1124,30,365,4,2,221.0,72.0,92.0,3.0,3.0,7.95
8652541,3,41.92115,-87.70464,4,1.0,50.0,0.0,30.0,20.0,1,1125,1,1125,28,354,48,6,80.0,33.0,20.0,0.0,2.0,8.35
8669412,4,41.94291,-87.65086,6,1.0,559.0,0.0,0.0,25.0,2,7,2,7,29,364,13,0,109.0,73.0,25.0,0.0,3.0,6.15
8669608,2,41.99462,-87.6649,6,1.0,224.0,224.0,74.0,24.0,3,28,3,28,1,240,38,7,27.0,12.0,15.0,0.0,3.0,8.4
8672207,9,41.73772,-87.56366,1,2.0,39.0,0.0,0.0,30.0,29,1125,29,1125,29,364,8,1,5.0,0.0,1.0,0.0,,
8687539,2,41.963409999999996,-87.70318,6,2.5,224.0,0.0,100.0,10.0,2,11,2,11,0,0,9,1,12.0,10.0,10.0,0.0,4.0,4.84
8689532,11,41.85613,-87.64737,2,1.0,39.0,0.0,15.0,10.0,1,1125,1,1125,23,163,289,47,26.0,10.0,6.0,0.0,0.0,16.3
8689632,11,41.85865,-87.64884,2,1.0,49.0,0.0,15.0,10.0,1,1125,1,1125,28,174,262,50,29.0,11.0,9.0,0.0,0.0,19.2
8702851,1,41.85671,-87.65477,2,1.0,80.0,0.0,0.0,30.0,1,13,1,13,0,0,112,19,35.0,11.0,9.0,0.0,0.0,17.41
8706915,1,41.87186,-87.66469000000002,6,1.0,120.0,400.0,75.0,10.0,1,29,2,1125,5,79,475,101,22.0,9.0,11.0,1.0,3.0,4.84
8718559,0,41.95092,-87.6557,2,1.0,120.0,0.0,15.0,20.0,1,5,1,5,0,0,47,5,69.0,57.0,19.0,0.0,3.0,6.22
8735904,1,41.900079999999996,-87.66214000000002,2,1.0,87.0,200.0,30.0,50.0,1,7,1,7,17,349,48,14,74.0,22.0,21.0,0.0,2.0,8.77
8737315,769,41.92435,-87.6679,6,2.0,125.0,400.0,153.0,5.0,4,1125,4,4,0,0,49,13,38.0,29.0,14.0,0.0,0.0,18.95
8739779,769,41.92443,-87.66844,6,2.0,124.0,400.0,153.0,5.0,4,1125,4,4,15,15,59,6,35.0,29.0,15.0,0.0,0.0,19.25
8743145,4,41.8937,-87.66757,3,1.0,57.0,250.0,49.0,0.0,3,1124,3,1125,0,308,180,48,62.0,23.0,14.0,0.0,1.0,16.26
8743754,1,41.94534,-87.66094,5,1.0,295.0,0.0,120.0,50.0,2,120,2,120,24,24,36,3,87.0,75.0,26.0,0.0,6.0,5.32
8747106,4,41.848279999999995,-87.63354,5,1.0,190.0,0.0,40.0,40.0,2,45,2,45,29,89,78,18,35.0,10.0,8.0,0.0,2.0,10.61
8770382,2,41.99449,-87.69215,2,1.0,48.0,0.0,15.0,5.0,2,21,2,21,22,357,135,30,21.0,5.0,2.0,0.0,0.0,45.88
8780493,16,41.94031,-87.75783,2,1.0,55.0,250.0,25.0,20.0,2,27,2,27,30,347,14,2,4.0,3.0,3.0,0.0,0.0,42.94
8789070,0,41.90934,-87.63455,2,1.0,99.0,500.0,60.0,0.0,2,1125,2,1125,0,0,1,0,73.0,35.0,17.0,0.0,2.0,7.13
8794937,2,41.96006,-87.71246,2,1.0,55.0,0.0,10.0,20.0,2,7,2,7,29,359,40,18,16.0,14.0,7.0,0.0,3.0,10.73
8799237,10,41.932790000000004,-87.72877,1,1.0,35.0,200.0,75.0,0.0,3,365,3,365,0,112,5,1,19.0,12.0,5.0,0.0,0.0,22.6
8802052,1,41.89693,-87.68893,2,2.0,75.0,0.0,25.0,25.0,1,1125,1,1125,29,362,233,56,49.0,22.0,18.0,0.0,0.0,29.07
8814519,1,41.9166,-87.7076,5,2.5,300.0,0.0,100.0,0.0,3,1125,3,1125,0,0,11,2,60.0,27.0,13.0,0.0,1.0,18.4
8814850,2,41.92197,-87.70092,2,1.5,100.0,0.0,15.0,20.0,1,14,1,14,30,365,46,10,81.0,33.0,21.0,0.0,2.0,4.46
8821713,769,41.92491,-87.6655,6,2.0,149.0,400.0,156.0,5.0,4,1125,4,365,6,6,56,7,40.0,27.0,16.0,1.0,0.0,16.71
8822479,11,41.8564,-87.65342,4,1.0,49.0,0.0,19.0,15.0,1,1125,1,1125,29,176,213,38,33.0,11.0,9.0,0.0,0.0,19.23
8824905,1,41.783970000000004,-87.59721,2,1.0,40.0,0.0,5.0,50.0,1,1125,1,1125,24,171,405,95,8.0,1.0,9.0,5.0,1.0,13.54
8827052,1,41.87899,-87.66396999999998,4,1.0,175.0,0.0,55.0,0.0,1,1125,2,1125,29,340,244,48,47.0,13.0,11.0,0.0,4.0,9.14
8859482,2,41.909,-87.64546999999996,6,2.5,189.0,150.0,150.0,25.0,3,1125,3,1125,28,129,30,3,78.0,30.0,15.0,0.0,3.0,6.07
8884026,30,41.88708,-87.63172,4,1.0,116.0,0.0,119.0,0.0,32,1125,32,1125,23,267,5,0,373.0,109.0,135.0,3.0,14.0,3.66
8889577,1,41.93691,-87.63946,2,1.5,119.0,0.0,35.0,20.0,1,1125,1,1125,28,341,64,32,78.0,43.0,25.0,0.0,0.0,14.52
8918966,1,41.97943,-87.79768,4,1.0,99.0,0.0,45.0,30.0,2,1125,2,1125,27,359,81,8,6.0,1.0,1.0,0.0,1.0,13.68
8936446,2,41.82452,-87.6402,1,1.0,50.0,0.0,35.0,25.0,5,365,5,1125,2,325,26,10,5.0,7.0,2.0,0.0,1.0,21.26
8937824,1,41.95748,-87.69219,2,1.0,100.0,0.0,25.0,35.0,3,14,3,14,0,205,59,17,26.0,14.0,8.0,0.0,3.0,14.95
8953380,1,41.942009999999996,-87.64787,2,1.0,89.0,0.0,30.0,50.0,2,1125,2,1125,13,317,138,32,108.0,75.0,27.0,0.0,3.0,7.76
8985325,2,41.830220000000004,-87.67841,3,1.0,29.0,0.0,15.0,20.0,1,60,1,60,0,51,228,70,5.0,0.0,1.0,0.0,1.0,2.71
8988738,2,41.80418,-87.7525,3,1.0,45.0,750.0,50.0,25.0,21,730,21,1125,30,365,68,6,1.0,2.0,2.0,0.0,0.0,36.92
9007351,3,41.85368,-87.67508000000002,2,1.0,45.0,100.0,20.0,0.0,1,28,1,28,20,59,158,53,20.0,3.0,5.0,0.0,3.0,2.93
9014565,1,41.90611,-87.66382,6,1.0,65.0,199.0,79.0,20.0,4,1124,4,1125,23,349,169,36,72.0,21.0,25.0,0.0,1.0,6.96
9023960,1,41.89745,-87.67613,4,1.0,49.0,250.0,79.0,0.0,7,1124,7,1125,30,180,80,4,96.0,37.0,28.0,0.0,1.0,16.42
9032209,1,41.97765,-87.67359,4,2.0,129.0,0.0,0.0,0.0,60,1125,60,1125,0,0,0,0,28.0,13.0,11.0,0.0,0.0,15.46
9049864,1,41.90898,-87.67489,16,3.0,249.0,0.0,150.0,60.0,1,1125,2,1125,29,311,193,36,131.0,38.0,34.0,0.0,2.0,3.04
9059696,1,41.85732,-87.66926,2,1.0,60.0,0.0,10.0,0.0,1,1125,1,1125,27,345,195,69,19.0,7.0,9.0,0.0,2.0,1.72
9078918,4,41.94875,-87.65869,12,1.0,161.0,500.0,89.0,50.0,1,60,2,1125,30,183,303,76,83.0,68.0,19.0,0.0,4.0,6.8
9088488,1,41.909890000000004,-87.78466999999998,8,1.0,185.0,150.0,95.0,20.0,2,1125,2,1125,29,169,101,19,2.0,0.0,0.0,0.0,0.0,48.41
9095320,1,41.9927,-87.67379,2,1.0,75.0,0.0,20.0,25.0,3,6,3,6,0,0,5,0,13.0,4.0,6.0,0.0,1.0,24.59
9113705,0,41.95604,-87.65052,2,1.0,78.0,200.0,30.0,0.0,2,1125,2,1125,0,0,31,2,22.0,21.0,9.0,0.0,3.0,7.16
9115645,1,41.91676,-87.70682,4,1.0,110.0,0.0,45.0,15.0,2,1125,2,1125,29,165,86,20,59.0,27.0,13.0,0.0,1.0,16.31
9133069,463,41.83752,-87.62139,10,1.0,200.0,250.0,49.0,0.0,2,1125,2,1125,0,0,216,29,6.0,2.0,4.0,1.0,2.0,11.46
9133070,2,41.90703,-87.68769,2,1.0,55.0,0.0,10.0,10.0,1,35,1,35,30,365,130,24,85.0,29.0,21.0,0.0,2.0,13.82
9136731,3,41.88286,-87.70385,7,1.0,75.0,500.0,50.0,20.0,1,1125,2,1125,30,90,70,17,3.0,1.0,1.0,0.0,3.0,4.6
9150564,1,41.91901,-87.6778,2,1.0,80.0,0.0,40.0,30.0,3,90,3,1125,23,173,42,8,80.0,31.0,21.0,0.0,1.0,14.48
9164681,1,41.91227,-87.66841,2,1.0,94.0,0.0,10.0,0.0,1,7,2,7,27,87,108,14,101.0,33.0,27.0,0.0,2.0,12.25
9165281,1,41.937490000000004,-87.64644,6,2.0,299.0,499.0,119.0,33.0,4,1125,5,1125,27,280,80,22,119.0,74.0,34.0,0.0,3.0,8.02
9181840,1,41.909459999999996,-87.62948,3,1.0,73.0,250.0,20.0,25.0,1,1125,1,1125,0,0,62,0,67.0,32.0,18.0,0.0,2.0,9.39
9233356,6,41.87728,-87.7738,2,3.0,36.0,0.0,15.0,10.0,1,1120,1,1120,30,365,59,14,2.0,2.0,3.0,0.0,1.0,13.93
9236259,6,41.88408,-87.7742,1,3.0,30.0,0.0,13.0,0.0,1,1125,1,1125,30,365,28,9,1.0,2.0,0.0,0.0,3.0,5.74
9269658,1,41.912240000000004,-87.70952,2,1.0,60.0,0.0,0.0,10.0,1,10,1,10,28,363,27,7,29.0,8.0,2.0,0.0,0.0,24.87
9313641,1,41.94224000000001,-87.68491999999998,5,1.0,100.0,0.0,60.0,20.0,3,1125,3,1125,30,87,118,14,18.0,13.0,4.0,1.0,1.0,16.43
9319078,4,41.94875,-87.65869,7,1.0,179.0,500.0,89.0,50.0,1,60,2,1125,30,192,212,69,83.0,68.0,19.0,0.0,4.0,6.8
9342355,2,41.95077,-87.68218,5,1.0,100.0,250.0,80.0,25.0,1,360,5,1125,30,301,65,12,26.0,27.0,13.0,1.0,3.0,11.87
9351123,2,41.992509999999996,-87.66341,2,1.0,59.0,0.0,20.0,20.0,2,1125,2,1125,30,327,17,7,25.0,11.0,17.0,0.0,4.0,5.41
9351265,1,41.85485,-87.67435,2,1.0,39.0,0.0,0.0,19.0,1,1125,1,1125,0,0,487,66,20.0,4.0,6.0,0.0,3.0,3.03
9371748,3,41.93845,-87.77145,2,1.0,50.0,0.0,0.0,20.0,2,90,2,90,30,90,19,4,2.0,2.0,4.0,0.0,,
9371764,3,41.93691,-87.77188000000002,2,1.0,60.0,0.0,0.0,20.0,2,1125,2,1125,30,90,24,7,2.0,2.0,4.0,0.0,,
9384919,5,41.94278,-87.6627,4,1.0,299.0,500.0,100.0,0.0,3,90,3,1125,26,361,27,17,78.0,58.0,21.0,0.0,5.0,1.67
9384935,5,41.94786,-87.66014,6,1.0,299.0,500.0,150.0,0.0,3,120,30,120,29,338,11,2,84.0,72.0,22.0,0.0,5.0,8.09
9403751,1,41.98977,-87.65706,2,1.0,46.0,100.0,45.0,15.0,2,10,2,10,28,143,65,23,19.0,7.0,14.0,0.0,3.0,2.77
9406105,2,41.95355,-87.65571,6,1.0,165.0,400.0,100.0,25.0,90,1125,90,1125,30,209,15,15,45.0,45.0,13.0,0.0,2.0,3.83
9406789,3,41.98317,-87.70461,2,1.0,70.0,200.0,30.0,20.0,2,35,2,35,0,225,83,38,6.0,6.0,7.0,0.0,0.0,27.25
9411906,1,41.93354,-87.65218,4,1.0,250.0,500.0,25.0,25.0,2,14,2,14,0,0,19,2,128.0,68.0,39.0,1.0,4.0,2.49
9434777,1,41.81272,-87.62219,2,1.0,55.0,0.0,0.0,0.0,2,1125,3,1125,29,89,53,12,1.0,1.0,4.0,0.0,2.0,8.04
9452418,1,41.93671,-87.70876,4,1.0,135.0,2000.0,180.0,25.0,30,30,30,1125,0,46,137,25,51.0,26.0,10.0,0.0,2.0,7.32
9453381,3,41.89648,-87.67656,4,1.0,250.0,250.0,50.0,0.0,20,1125,20,1125,29,126,29,14,94.0,35.0,27.0,0.0,1.0,18.31
9461345,1,41.97369000000001,-87.69321,2,1.0,75.0,0.0,30.0,0.0,2,10,2,10,30,365,67,24,23.0,9.0,19.0,0.0,3.0,11.49
9487892,3,41.81639000000001,-87.59749000000002,11,2.0,275.0,250.0,150.0,50.0,3,120,3,120,30,177,36,2,1.0,1.0,1.0,0.0,0.0,27.6
9492399,1,41.91114,-87.64860999999998,4,1.0,85.0,0.0,60.0,25.0,2,120,2,1125,20,155,221,50,60.0,21.0,15.0,0.0,3.0,1.33
9505429,2,41.94629000000001,-87.68011,6,1.0,249.0,500.0,100.0,20.0,3,1125,3,1125,29,361,2,0,32.0,31.0,11.0,1.0,3.0,5.95
9543468,0,41.92382,-87.69749,4,1.0,185.0,0.0,20.0,25.0,2,1125,2,1125,29,364,4,0,104.0,38.0,23.0,0.0,3.0,3.33
9561630,4,41.952009999999994,-87.67258000000002,4,1.0,139.0,500.0,75.0,25.0,1,1125,1,1125,2,150,249,62,34.0,31.0,15.0,0.0,4.0,5.34
9561663,2,41.91034000000001,-87.68199,6,1.0,89.0,0.0,60.0,0.0,2,1125,2,1125,0,0,22,0,127.0,36.0,34.0,0.0,2.0,6.59
9570922,10,41.89692,-87.63242,3,1.0,155.0,0.0,80.0,0.0,60,1122,60,1122,30,365,4,0,289.0,94.0,102.0,3.0,4.0,4.32
9576984,10,41.88675,-87.61681,2,1.0,125.0,0.0,100.0,0.0,60,1124,60,1124,30,365,1,0,170.0,54.0,78.0,3.0,7.0,13.76
9587656,25,41.89627,-87.63148000000002,3,1.0,155.0,0.0,80.0,0.0,31,1125,31,1125,30,365,2,0,295.0,97.0,106.0,4.0,4.0,3.58
9589373,1,41.95008,-87.65829000000002,2,1.0,109.0,0.0,0.0,0.0,1,1125,1,1125,29,352,163,30,66.0,59.0,17.0,0.0,3.0,7.53
9590401,3,41.93875,-87.74055,8,1.0,75.0,200.0,25.0,15.0,2,1125,2,1125,0,112,105,0,8.0,1.0,1.0,0.0,0.0,31.31
9614922,14,41.92304,-87.6397,8,1.0,233.0,0.0,200.0,25.0,1,1125,2,1125,27,337,24,7,73.0,38.0,21.0,1.0,0.0,15.81
9615953,14,41.92243,-87.63821999999998,8,1.0,175.0,0.0,200.0,25.0,1,1125,2,1125,29,317,46,18,74.0,34.0,18.0,1.0,0.0,16.88
9632414,4,41.851000000000006,-87.62411,5,2.0,500.0,0.0,0.0,25.0,1,1125,1,1125,0,0,55,31,35.0,12.0,11.0,0.0,2.0,4.87
9637023,1,41.93864,-87.67163000000002,2,1.0,99.0,0.0,50.0,100.0,2,1125,2,1125,28,88,6,6,45.0,28.0,13.0,0.0,3.0,7.76
9645880,1,41.92455,-87.71106999999998,6,1.0,125.0,600.0,70.0,25.0,3,1125,3,1125,30,271,71,6,80.0,30.0,15.0,0.0,1.0,9.95
9660334,1,42.004509999999996,-87.66203,6,1.0,250.0,250.0,250.0,10.0,7,180,7,1125,1,75,66,12,28.0,11.0,15.0,0.0,2.0,6.56
9679005,10,41.93287,-87.72969,1,1.0,30.0,200.0,75.0,0.0,2,365,2,365,29,364,11,0,19.0,8.0,4.0,0.0,0.0,23.07
9681972,7,41.89015,-87.62274000000002,8,3.0,344.0,0.0,179.0,87.0,3,999,10,999,8,112,163,32,300.0,91.0,114.0,5.0,9.0,8.39
9690523,8,41.88302,-87.7096,2,2.5,21.0,250.0,8.0,8.0,7,20,7,1125,30,361,372,63,2.0,1.0,1.0,0.0,3.0,4.85
9708726,2,41.80418,-87.7525,2,0.5,35.0,750.0,50.0,10.0,21,730,21,1125,30,365,66,11,1.0,2.0,2.0,0.0,0.0,36.92
9759758,2,41.89178,-87.66064,4,1.0,160.0,0.0,40.0,10.0,2,15,2,15,7,7,50,11,108.0,31.0,18.0,0.0,3.0,12.53
9759854,3,41.93692,-87.77144,2,1.0,42.0,0.0,0.0,20.0,2,1125,2,1125,30,365,35,8,2.0,2.0,4.0,0.0,,
9767819,1,41.85667,-87.64111,2,1.0,60.0,0.0,20.0,15.0,1,1125,1,1125,28,318,269,71,46.0,11.0,8.0,0.0,1.0,17.86
9791551,1,41.89834000000001,-87.68823,3,1.0,250.0,0.0,30.0,0.0,2,30,2,30,29,364,16,3,54.0,25.0,16.0,0.0,0.0,25.89
9792499,1,41.919129999999996,-87.7111,2,1.5,55.0,0.0,10.0,0.0,2,1125,2,1125,0,0,129,17,55.0,26.0,10.0,0.0,0.0,17.1
9797971,3,41.88069,-87.68368000000002,10,2.5,199.0,300.0,70.0,10.0,2,90,3,1125,30,218,241,67,7.0,4.0,5.0,0.0,2.0,12.53
9825135,1,41.85687,-87.6949,3,1.0,50.0,0.0,50.0,10.0,14,60,14,1125,30,100,104,35,8.0,2.0,1.0,0.0,3.0,6.93
9901796,1,41.85439,-87.69781,2,1.0,95.0,0.0,0.0,0.0,30,120,30,120,0,0,12,1,5.0,2.0,1.0,0.0,2.0,5.04
9906855,1,41.96889,-87.71236999999998,2,1.0,50.0,0.0,10.0,12.0,2,4,2,4,0,0,94,1,12.0,6.0,6.0,0.0,3.0,2.04
9908933,2,41.79967,-87.6251,5,1.0,90.0,1000.0,75.0,10.0,1,1125,1,1125,30,178,163,20,2.0,1.0,2.0,0.0,2.0,14.19
9946053,25,41.85232,-87.62297,3,1.0,130.0,0.0,100.0,0.0,31,1125,45,1125,0,0,2,0,34.0,12.0,12.0,0.0,2.0,6.15
9977717,53,41.9335,-87.65812,10,2.0,199.0,400.0,125.0,10.0,1,1125,5,1125,23,340,85,20,97.0,56.0,28.0,1.0,4.0,6.11
9993063,53,41.93303,-87.65829000000002,6,1.0,179.0,250.0,100.0,10.0,5,1125,5,1125,21,351,85,28,95.0,54.0,28.0,2.0,4.0,5.67
9993846,10,41.89862,-87.62138,2,1.0,156.0,0.0,100.0,0.0,60,1125,60,1125,30,365,3,1,212.0,69.0,85.0,3.0,3.0,8.85
9995220,11,41.88134,-87.68796,2,1.0,57.0,300.0,25.0,25.0,32,300,32,1125,30,270,33,4,9.0,1.0,4.0,0.0,2.0,12.65
9995828,10,41.88675,-87.61681,4,2.0,217.0,0.0,120.0,0.0,31,1125,31,1125,9,344,4,2,170.0,54.0,78.0,3.0,7.0,13.76
9998977,48,41.95366,-87.6553,2,2.0,85.0,0.0,24.0,0.0,1,1125,7,1125,21,60,108,22,45.0,45.0,13.0,0.0,2.0,3.42
10011290,25,41.896359999999994,-87.63166,2,1.0,117.0,0.0,80.0,0.0,28,1124,60,1124,30,365,0,0,293.0,97.0,104.0,4.0,4.0,4.02
10014344,1,41.94839,-87.70666,5,1.0,75.0,250.0,30.0,20.0,3,1125,3,1125,30,131,73,16,20.0,16.0,3.0,0.0,,
10034077,11,41.88097,-87.68732,2,1.0,44.0,300.0,25.0,25.0,32,300,32,1125,30,365,29,5,9.0,1.0,4.0,0.0,2.0,13.28
10059353,48,41.95367,-87.65517,2,2.0,85.0,0.0,24.0,0.0,1,1125,7,1125,21,60,127,36,45.0,45.0,13.0,0.0,2.0,3.3
10069247,8,41.88924,-87.63032,3,1.0,80.0,0.0,0.0,50.0,1,1125,1,1125,29,307,592,134,367.0,110.0,129.0,5.0,11.0,4.87
10070422,12,41.78412,-87.60638,2,2.0,45.0,0.0,0.0,15.0,4,366,4,1125,25,349,66,7,5.0,1.0,9.0,3.0,2.0,7.19
10071396,12,41.78301,-87.60741999999998,2,2.0,45.0,0.0,0.0,15.0,3,366,3,1125,30,355,70,9,4.0,1.0,8.0,3.0,2.0,4.72
10072035,12,41.783390000000004,-87.60698000000002,2,2.0,48.0,0.0,0.0,15.0,3,366,3,1125,0,250,83,16,5.0,1.0,8.0,3.0,2.0,5.22
10075221,1,41.92497,-87.69589,4,1.0,89.0,0.0,40.0,25.0,1,120,2,120,28,83,169,32,101.0,38.0,21.0,0.0,2.0,6.61
10090801,1,41.97658,-87.65765,12,3.0,800.0,350.0,0.0,40.0,3,25,4,25,27,272,30,5,56.0,16.0,19.0,0.0,4.0,3.04
10100747,8,41.88302,-87.7096,3,2.5,21.0,250.0,8.0,8.0,7,20,7,1125,30,361,256,52,2.0,1.0,1.0,0.0,3.0,4.85
10100835,12,41.78295,-87.60731,2,2.0,45.0,0.0,0.0,15.0,4,366,4,1125,27,347,52,8,4.0,1.0,8.0,3.0,2.0,4.64
10101026,12,41.78174,-87.60638,2,2.0,45.0,0.0,0.0,15.0,4,366,4,1125,30,281,51,2,3.0,1.0,6.0,1.0,2.0,3.62
10119226,1,41.84621,-87.63469,7,1.0,75.0,499.0,39.0,29.0,9,120,9,120,30,104,100,17,38.0,12.0,8.0,0.0,2.0,14.84
10131101,1,41.96031,-87.72267,4,1.0,39.0,0.0,10.0,20.0,1,7,1,7,28,346,179,37,11.0,7.0,6.0,0.0,2.0,16.94
10136412,0,41.95789,-87.64756,1,1.0,45.0,0.0,100.0,30.0,33,60,33,1125,27,267,1,0,14.0,13.0,10.0,0.0,2.0,12.54
10178724,1,41.91453,-87.68518,5,2.0,130.0,150.0,80.0,50.0,2,1125,2,1125,0,0,23,1,97.0,34.0,24.0,0.0,3.0,4.13
10225863,1,41.9228,-87.64601,4,1.0,119.0,250.0,0.0,0.0,2,1125,2,1125,0,0,10,0,94.0,44.0,25.0,2.0,2.0,9.56
10227627,1,41.78224,-87.59966999999996,6,1.0,115.0,200.0,0.0,15.0,1,29,1,29,28,159,189,25,3.0,1.0,6.0,5.0,1.0,8.74
10252775,4,41.91717,-87.6366,4,1.0,139.0,150.0,49.0,25.0,2,1124,3,1125,21,356,198,27,71.0,31.0,17.0,0.0,1.0,11.31
10254486,1,41.996520000000004,-87.6638,4,1.0,85.0,100.0,45.0,20.0,2,1125,2,1125,30,334,168,37,28.0,12.0,18.0,0.0,3.0,7.9
10278470,10,41.93405,-87.72993000000002,1,1.0,30.0,200.0,75.0,0.0,4,365,4,365,0,326,5,2,14.0,8.0,3.0,0.0,0.0,21.76
10280848,4,41.84708,-87.6187,2,1.0,99.0,350.0,60.0,15.0,1,120,3,120,26,315,165,44,5.0,8.0,3.0,0.0,1.0,18.42
10280979,1,41.95339,-87.66741,5,2.0,125.0,500.0,99.0,20.0,365,1125,365,1125,30,365,27,0,35.0,39.0,14.0,0.0,3.0,11.09
10339986,1,41.82978,-87.60254,4,1.0,150.0,500.0,50.0,15.0,1,5,1,5,20,106,23,5,1.0,0.0,0.0,0.0,0.0,33.07
10340807,2,41.89299000000001,-87.66199,1,1.0,69.0,0.0,15.0,10.0,2,14,2,14,0,0,76,15,83.0,26.0,17.0,0.0,3.0,11.81
